الشهر|رقم_الدعوي|الموضوع|تصنيفات_الأحكام|منطوق_الحكم|العضو
ديسمبر 2024|١٢٣٧٠ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٣٨٤ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٣٨٥ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٤٩٠ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٤٩١ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٤٩٢ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٤٩٣ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٥١٨ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٥٤٨ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٥٨٧ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٥٩٥ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٦٠٠ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٦٠٥ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٦١٩ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٦٢٢ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٦٩٦ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٨٤٩ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
ديسمبر 2024|٧٣٠٣ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٥٨٧ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية  / الإلغـــــأء|بقبول الدعوي شكلًا ، وبالأحقية.|محمد أحمد محمد سليم
يونيو 2025|٢٥٣٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٥٣١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦٣ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦٥ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦٦ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٦٧ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٦٧٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يونيو 2025|٢٩٢٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يوليو 2025|٢٧٨٧ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يوليو 2025|٢٧٨٨ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يوليو 2025|٢٨٥٣ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يوليو 2025|٢٨٥٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يوليو 2025|٢٨٥٨ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يوليو 2025|٢٨٥٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يوليو 2025|٢٨٧٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|محمد أحمد محمد سليم
يناير 2025|١٠٠٢٦ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم القبـــــــول.|بعدم قبول الدعوى شكلا لرفعها بغير الطريق الذي رسمه القانون رقم 7 لسنة 2000م|محمد أحمد محمد سليم
يناير 2025|١٠٠٢٧ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم القبـــــــول.|بعدم قبول الدعوى شكلا لرفعها بغير الطريق الذي رسمه القانون رقم 7 لسنة 2000م|محمد أحمد محمد سليم
يناير 2025|١٠٢٨٠ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم القبـــــــول.|بعدم قبول الدعوى شكلا لرفعها بغير الطريق الذي رسمه القانون رقم 7 لسنة 2000م|محمد أحمد محمد سليم
إبريل 2025|٢١٣٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتهاإلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٠٧٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٠٧٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٠٨١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٠٨٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٠٨٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٢٠٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٢٠٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٢١٨ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٢٤٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|١٢٤١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|٨٠٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|٨٠١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|٨٠٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
فبراير 2025|٨٠٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٢٣ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٢٥ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٢٦ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٣٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٥٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٥٨ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٦٣ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٦٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٦٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٤٩٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٥١٥ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٥١٧ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٥٣٣ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٥٣٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٥٣٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٧٢٣ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٧٢٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مارس 2025|١٩٢٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٣٥٨ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٣٥٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٣٦٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٣٧٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٣٩٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٣٩١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٤٠١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
مايو 2025|٢٤١٥ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|١٩٧٩ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|١٩٨٠ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|١٩٨١ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
